Host.Family,BLFamilyLatin,species_clean,species_jetz,foraging_cat,elevation_cat,TipLabel,Full_Label,sociality,keycol,valuecol
Parulidae,Parulidae,Basileuterus tristriatus,Basileuterus tristriatus,understory,lowland_iquitos,Basileuterus_tristriatus,SP120911,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP110041,1,ectos_binomial,Myrsidea_(paleno/zeledoni?)
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP120778,1,ectos_binomial,Myrsidea_(paleno/zeledoni?)
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP120943,1,ectos_binomial,Myrsidea_(paleno/zeledoni?)
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP121000,1,ectos_binomial,Myrsidea_(paleno/zeledoni?)
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP121402,1,ectos_binomial,Myrsidea_(paleno/zeledoni?)
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP110009,1,ectos_binomial,Picicola?_regulus?
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP110041,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP120778,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP120943,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP121000,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP121402,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP110009,1,ectos_binomial2,Myrsidea_(paleno/zeledoni?)
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP110041,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP120778,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP120943,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP121000,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP121402,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis coronata,Basileuterus coronatus,understory,lowland_iquitos,Basileuterus_coronatus,SP110009,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP110159,1,ectos_binomial,Myrsidea_(similis/cayanensis?)
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP120660,1,ectos_binomial,Myrsidea_(similis/cayanensis?)
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP121079,1,ectos_binomial,Myrsidea_(similis/cayanensis?)
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP121292,1,ectos_binomial,Myrsidea_new sp?
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP120859,1,ectos_binomial,Picicola_(regulus?)
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP110159,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP120660,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP121079,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP121292,1,ectos_binomial2,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP120859,1,ectos_binomial2,Myrsidea_(similis/cayanensis?)
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP110159,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP120660,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP121079,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP121292,1,ectos_binomial3,_
Parulidae,Parulidae,Myiothlypis bivittata,Basileuterus bivittatus,midhigh,lowland_iquitos,Basileuterus_bivittatus,SP120859,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P110111,1,ectos_binomial,Myrsidea_ochrolaemi?
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116276,1,ectos_binomial,Myrsidea_ochrolaemi?
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116287,1,ectos_binomial,Myrsidea_ochrolaemi?
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,V298,1,ectos_binomial,Myrsidea_ochrolaemi?
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,V679,1,ectos_binomial,Myrsidea_ochrolaemi?
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116254,1,ectos_binomial,Philopteridae_new sp?
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P110111,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116276,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116287,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,V298,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,V679,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116254,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P110111,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116276,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116287,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,V298,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,V679,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus ochrolaemus,Automolus ochrolaemus,understory,lowland_iquitos,Automolus_ochrolaemus,P116254,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,understory,lowland_iquitos,Automolus_melanopezus,P115929,1,ectos_binomial,Myrsidea_(ochrolaemi?)
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,understory,lowland_iquitos,Automolus_melanopezus,P115929,1,ectos_binomial2,Rallicola?_(ochrolaemi?)
Furnariidae,Furnariidae,Automolus melanopezus,Automolus melanopezus,understory,lowland_iquitos,Automolus_melanopezus,P115929,1,ectos_binomial3,_
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,understory,lowland_iquitos,Automolus_infuscatus,P116057,1,ectos_binomial,Myrsidea_(edgarsmithi?)
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,understory,lowland_iquitos,Automolus_infuscatus,P116057,1,ectos_binomial2,_
Furnariidae,Furnariidae,Automolus infuscatus,Automolus infuscatus,understory,lowland_iquitos,Automolus_infuscatus,P116057,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W121048,1,ectos_binomial,Brueelia?_(Brueelia brunneinucha?)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130572,1,ectos_binomial,Brueelia?_(Brueelia brunneinucha?)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W120305,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130118,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130298,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130349,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130377,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130378,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130560,1,ectos_binomial,Myrsidea_(various Myrsidea)
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W121048,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130572,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W120305,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130118,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130298,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130349,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130377,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130378,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130560,1,ectos_binomial2,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W121048,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130572,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W120305,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130118,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130298,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130349,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130377,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130378,1,ectos_binomial3,_
"Passerellidae
",Emberizidae,Arremon torquatus,Arremon torquatus,ground-understory,lowland_iquitos,Arremon_torquatus,W130560,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P110323,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P110346,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P116041,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P116115,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P121417,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130131,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130269,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130351,1,ectos_binomial,Myrsidea_taciturni?
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P110323,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P110346,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P116041,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P116115,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P121417,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130131,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130269,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130351,1,ectos_binomial2,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P110323,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P110346,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P116041,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P116115,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P121417,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130131,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130269,1,ectos_binomial3,_
Passerellidae,Emberizidae,Arremon taciturnus,Arremon taciturnus,ground-understory,lowland_iquitos,Arremon_taciturnus,P130351,1,ectos_binomial3,_
Thraupidae,Thraupidae,Anisognathus somptuosus,Anisognathus somptuosus,ground-understory,lowland_iquitos,Anisognathus_somptuosus,TL120053,1,ectos_binomial,Myrsidea_new sp?
Thraupidae,Thraupidae,Anisognathus somptuosus,Anisognathus somptuosus,ground-understory,lowland_iquitos,Anisognathus_somptuosus,TL120053,1,ectos_binomial2,_
Thraupidae,Thraupidae,Anisognathus somptuosus,Anisognathus somptuosus,ground-understory,lowland_iquitos,Anisognathus_somptuosus,TL120053,1,ectos_binomial3,_
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,ground-understory,lowland_iquitos,Anisognathus_igniventris,W120330,1,ectos_binomial,Menoponidae_new sp - not Myrsidea!
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,ground-understory,lowland_iquitos,Anisognathus_igniventris,W130270,1,ectos_binomial,Myrsidea_new sp?
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,ground-understory,lowland_iquitos,Anisognathus_igniventris,W120330,1,ectos_binomial2,_
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,ground-understory,lowland_iquitos,Anisognathus_igniventris,W130270,1,ectos_binomial2,_
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,ground-understory,lowland_iquitos,Anisognathus_igniventris,W120330,1,ectos_binomial3,_
"Thraupidae
",Thraupidae,Anisognathus igniventris,Anisognathus igniventris,ground-understory,lowland_iquitos,Anisognathus_igniventris,W130270,1,ectos_binomial3,_
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,ground-understory,lowland_iquitos,Ancistrops_strigilatus,P120616,1,ectos_binomial,Myrsidea_new sp?
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,ground-understory,lowland_iquitos,Ancistrops_strigilatus,V695,1,ectos_binomial,Myrsidea_new sp?
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,ground-understory,lowland_iquitos,Ancistrops_strigilatus,P120616,1,ectos_binomial2,_
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,ground-understory,lowland_iquitos,Ancistrops_strigilatus,V695,1,ectos_binomial2,_
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,ground-understory,lowland_iquitos,Ancistrops_strigilatus,P120616,1,ectos_binomial3,_
Furnariidae,Furnariidae,Ancistrops strigilatus,Ancistrops strigilatus,ground-understory,lowland_iquitos,Ancistrops_strigilatus,V695,1,ectos_binomial3,_
Furnariidae,Furnariidae,Anabazenops dorsalis,Anabazenops dorsalis,midhigh,lowland_iquitos,Anabazenops_dorsalis,P115999,1,ectos_binomial,Philopteridae_new sp?
Furnariidae,Furnariidae,Anabazenops dorsalis,Anabazenops dorsalis,midhigh,lowland_iquitos,Anabazenops_dorsalis,P115999,1,ectos_binomial2,_
Furnariidae,Furnariidae,Anabazenops dorsalis,Anabazenops dorsalis,midhigh,lowland_iquitos,Anabazenops_dorsalis,P115999,1,ectos_binomial3,_
